user_id,in_degree_w,out_degree_w,pagerank,betweenness,community_id,participation_coeff
111139898,2.0,1.0,6.35807002832438e-05,0.00012450229712455046,141,0.4444444444444444
111157878,1.0,11.0,2.208136401981999e-05,0.00019045153372022818,34,0.6111111111111112
1111615790,1.0,0.0,1.1642935812591882e-05,0.0,7,0.0
111162630,1.0,0.0,1.1604507029315305e-05,0.0,104,0.0
111165218,1.0,0.0,1.1350914794786056e-05,0.0,150,0.0
111166826,4.0,1.0,1.4254712432344221e-05,1.725774415587828e-05,232,0.0
1111814293,1.0,0.0,1.1301344246346804e-05,0.0,263,0.0
1111970312,1.0,0.0,1.1298077597809904e-05,0.0,23,0.0
111205479,1.0,0.0,1.6295363853248667e-05,0.0,53,0.0
111220509,4.0,2.0,9.349794823474995e-05,0.0,34,0.0
1112235114,1.0,0.0,1.1908409465142631e-05,0.0,273,0.0
1112246239,1.0,0.0,1.1422903596063333e-05,0.0,229,0.0
111226850,1.0,0.0,1.1949705366650526e-05,0.0,81,0.0
1112310667,1.0,0.0,1.1589304771672536e-05,0.0,152,0.0
1112322350,1.0,0.0,2.1208087120841914e-05,0.0,23,0.0
1112414629,1.0,1.0,1.1475971251239209e-05,0.0,186,0.0
1112486646,4.0,2.0,3.961430909865635e-05,6.533288859011064e-05,145,0.2777777777777777
11125052,1.0,0.0,1.6244479123471545e-05,0.0,0,0.0
111250814,0.0,11.0,1.1288970942524214e-05,5.875850986406177e-05,147,0.16528925619834722
1112561191,1.0,0.0,1.1338570830666724e-05,0.0,34,0.0
1112618556,1.0,0.0,1.1760924102614437e-05,0.0,112,0.0
111264449,1.0,0.0,1.2704830422794882e-05,0.0,147,0.0
111268212,2.0,2.0,1.2018441186340481e-05,0.0001773027762681304,76,0.625
111278519,1.0,0.0,1.1562950262054309e-05,0.0,7,0.0
1112838248,1.0,0.0,1.4592643063155767e-05,0.0,280,0.0
111294798,1.0,0.0,1.1598690203833424e-05,0.0,393,0.0
1112977338,1.0,0.0,1.1685411597e-05,0.0,34,0.0
1112999718,1.0,1.0,8.177289281610427e-05,0.0,145,0.0
111317675,1.0,0.0,1.1330172081861122e-05,0.0,116,0.0
111319219,1.0,0.0,1.1784521760618947e-05,0.0,421,0.0
11132802,1.0,0.0,1.1298077597809904e-05,0.0,23,0.0
111354793,2.0,1.0,2.4999132509959022e-05,9.861568089073304e-05,300,0.0
111356099,9.0,5.0,0.00017645571994583722,0.0004080223796854079,147,0.0
1113567182,2.0,1.0,1.4778953065816537e-05,0.0,150,0.0
1113627067,1.0,0.0,1.1330266844032109e-05,0.0,70,0.0
111364144,1.0,0.0,1.1322118154436906e-05,0.0,174,0.0
111372561,2.0,0.0,1.1889638600820862e-05,0.0,2,0.0
1113825758,1.0,0.0,1.1436896559865926e-05,0.0,198,0.0
111415215,2.0,1.0,1.1463889362221782e-05,1.0683365429829413e-05,114,0.0
1114181906,1.0,0.0,1.1810603382623935e-05,0.0,7,0.0
111423620,1.0,1.0,1.733410467210931e-05,0.0,273,0.0
111425384,1.0,0.0,1.144882604513542e-05,0.0,104,0.0
111434599,1.0,0.0,1.1998381799427427e-05,0.0,34,0.0
1114675118,1.0,0.0,1.1313810582528963e-05,0.0,31,0.0
1114716673,2.0,2.0,2.8368959910196472e-05,0.0,41,0.0
111475151,2.0,1.0,8.768779454360332e-05,1.6435946815122172e-06,152,0.0
1115030996,1.0,0.0,1.5311180880007793e-05,0.0,34,0.0
1115146242,0.0,7.0,1.1288970942524214e-05,0.0002035973561818232,250,0.24489795918367352
1115237750,2.0,2.0,1.6200112967378765e-05,0.00010601185695753801,145,0.0
1115362388,1.0,0.0,1.2527847987761048e-05,0.0,121,0.0
1115498155,1.0,0.0,1.1301344246346804e-05,0.0,263,0.0
1115578729,1.0,0.0,1.1302772565648497e-05,0.0,5,0.0
1115581339,2.0,0.0,1.1721655494327103e-05,0.0,34,0.0
1115596490,2.0,1.0,1.183343400225073e-05,4.437705640082987e-05,150,0.4444444444444444
1115704656,1.0,0.0,1.7668301800689326e-05,0.0,414,0.0
1115778445,6.0,6.0,8.06710185512615e-05,0.0001458690279842093,106,0.29166666666666663
111579633,3.0,1.0,2.3954026516669687e-05,5.054053645650068e-05,285,0.625
111581424,1.0,0.0,1.3271174214903146e-05,0.0,185,0.0
1115884063,1.0,0.0,1.2595148674250256e-05,0.0,181,0.0
1115999816,1.0,0.0,1.132665541538313e-05,0.0,376,0.0
1116029168,1.0,0.0,1.1382276683108926e-05,0.0,34,0.0
1116494606,1.0,0.0,1.1908409465142631e-05,0.0,23,0.0
111657122,1.0,0.0,1.1902836295538858e-05,0.0,376,0.0
111661126,4.0,5.0,6.251717399898467e-05,0.0,324,0.0
1116612139,1.0,0.0,1.6655432191752505e-05,0.0,229,0.0
111676292,1.0,0.0,1.1491617991761422e-05,0.0,79,0.0
111678194,1.0,0.0,1.1365259757303212e-05,0.0,198,0.0
111685488,5.0,2.0,3.764756565708861e-05,0.0,59,0.0
111699650,1.0,0.0,1.199690068265955e-05,0.0,336,0.0
111707613,1.0,0.0,1.1305112662983327e-05,0.0,247,0.0
1117080774,1.0,0.0,1.2418551405298963e-05,0.0,13,0.0
111710556,2.0,0.0,1.436665379075927e-05,0.0,247,0.0
111711153,1.0,1.0,1.147956741102219e-05,0.0,53,0.5
1117142131,1.0,1.0,6.1121661804026e-05,0.0,4,0.0
1117363285,1.0,0.0,1.1302772565648497e-05,0.0,5,0.0
1117535029,1.0,0.0,1.1322118154436906e-05,0.0,174,0.0
1117558470,1.0,0.0,2.1280844661342226e-05,0.0,114,0.0
1117719180,1.0,0.0,1.1311801562151012e-05,0.0,324,0.0
111774146,1.0,0.0,1.132665541538313e-05,0.0,376,0.0
111785942,1.0,0.0,1.1656045622594388e-05,0.0,24,0.0
1117875109,1.0,0.0,1.3106070088672895e-05,0.0,71,0.0
1117994359,1.0,1.0,1.9216678810649296e-05,0.0,29,0.0
1118004986,2.0,0.0,1.3290233861752944e-05,2.465392022268326e-06,118,0.0
1118211596,1.0,0.0,1.132665541538313e-05,0.0,376,0.0
1118251344,1.0,0.0,2.210533063617221e-05,0.0,127,0.0
1118349978,1.0,0.0,2.2158681438139122e-05,0.0,74,0.0
111835051,1.0,1.0,1.1656045622594388e-05,0.0,106,0.0
1118391374,1.0,0.0,2.417321447980113e-05,0.0,300,0.0
1118430193,2.0,2.0,2.647474131107058e-05,0.0,23,0.0
1118520744,1.0,0.0,1.1776851422457057e-05,0.0,34,0.0
111855787,1.0,0.0,1.1703784847100853e-05,0.0,145,0.0
111856870,2.0,2.0,1.646836687869777e-05,0.0,7,0.0
1118669732,1.0,0.0,1.1305112662983327e-05,0.0,247,0.0
111872402,1.0,0.0,1.3878668910610992e-05,0.0,7,0.0
11187462,1.0,0.0,1.212992438759906e-05,0.0,14,0.0
1118788734,3.0,0.0,2.3327165938474535e-05,0.0,147,0.0
1118914326,1.0,0.0,1.1305112662983327e-05,0.0,247,0.0
11189732,1.0,1.0,6.267874708479644e-05,0.0,488,0.0
111902391,1.0,0.0,1.1419379052549145e-05,0.0,45,0.0
111918093,1.0,0.0,1.1359261838707865e-05,0.0,118,0.0
1119305256,4.0,0.0,1.206666916553454e-05,9.245220083506222e-05,286,0.625
111935889,10.0,17.0,5.369138556850077e-05,8.628872077939141e-05,480,0.0
111969225,1.0,0.0,1.2114888972682101e-05,0.0,198,0.0
111973640,1.0,0.0,1.1303964915840243e-05,0.0,1,0.0
1119828228,1.0,0.0,1.142662394755053e-05,0.0,106,0.0
111995936,1.0,0.0,1.1630730127417136e-05,0.0,34,0.0
1120005338,17.0,36.0,0.00011882328771919798,0.012141953963334078,221,0.03702385190459245
1120011516,1.0,0.0,1.376631334792992e-05,0.0,143,0.0
112002199,1.0,0.0,1.1330172081861122e-05,0.0,116,0.0
112009736,1.0,0.0,1.1313810582528963e-05,0.0,31,0.0
1120123362,1.0,0.0,1.1630730127417136e-05,0.0,62,0.0
1120308836,1.0,0.0,1.2137150262665594e-05,0.0,273,0.0
11203972,2.0,8.0,1.1668219017596716e-05,3.131047868280774e-05,341,0.4800000000000001
112040405,2.0,0.0,1.4618430716676261e-05,5.1773232467634844e-05,11,0.5
1120468128,4.0,0.0,1.2813742690508008e-05,0.0,44,0.0
11204782,1.0,0.0,1.139329743054416e-05,0.0,13,0.0
1120613269,1.0,2.0,6.103824652112756e-05,0.0,257,0.0
1120627788,163.0,148.0,0.00016851515130886807,8.628872077939141e-05,68,0.0
11207002,1.0,0.0,1.2527847987761048e-05,0.0,443,0.0
1120785356,3.0,1.0,0.00011540157479578053,4.930784044536652e-06,210,0.0
11208072,1.0,0.0,1.3331473574811936e-05,0.0,0,0.0
112086883,1.0,0.0,1.1365259757303212e-05,0.0,198,0.0
1120953462,1.0,0.0,1.199690068265955e-05,0.0,53,0.0
1121260147,2.0,0.0,1.5940950168503488e-05,0.0,18,0.5
112145069,1.0,0.0,2.201894788646898e-05,0.0,398,0.0
1121561198,1.0,0.0,1.139329743054416e-05,0.0,13,0.0
11216502,1.0,0.0,1.228007257871368e-05,0.0,15,0.0
1121728117,1.0,0.0,1.1492087631931355e-05,0.0,134,0.0
1121755038,1.0,0.0,1.309995498979165e-05,0.0,127,0.0
112184737,1.0,0.0,1.1319279861062121e-05,0.0,286,0.0
112189017,3.0,3.0,2.8817029186814944e-05,0.0,263,0.0
1121989255,1.0,1.0,1.2189972429969184e-05,2.465392022268326e-05,41,0.5
112203840,1.0,0.0,1.1402263348937374e-05,0.0,25,0.0
1122062046,1.0,0.0,1.1414426845839337e-05,0.0,150,0.0
112207252,9.0,4.0,7.175675816704348e-05,8.628872077939141e-05,40,0.0
112220804,4.0,3.0,4.389702025445341e-05,7.889254471258643e-05,135,0.24489795918367352
112233246,1.0,0.0,1.1483304596679014e-05,0.0,13,0.0
1122337746,2.0,0.0,1.2813742690508008e-05,0.0,473,0.0
1122480236,3.0,2.0,3.513852868916808e-05,7.3961760668049776e-06,34,0.31999999999999984
112250126,1.0,0.0,1.3780328828715573e-05,0.0,105,0.0
112254843,2.0,0.0,1.1646793363011778e-05,0.0,69,0.5
112255377,1.0,0.0,1.1608681147746623e-05,0.0,211,0.0
1122694848,2.0,0.0,1.1313717550169397e-05,0.0,263,0.0
1122715279,3.0,3.0,2.5292735587812498e-05,0.0,81,0.0
1122782780,4.0,3.0,9.190662815308064e-05,0.0,334,0.0
112279795,1.0,0.0,1.2940807002839992e-05,0.0,70,0.0
112281966,1.0,0.0,1.1798462996180187e-05,0.0,145,0.0
1123024728,3.0,0.0,1.1681524923916907e-05,7.478355800880587e-05,81,0.4444444444444444
1123075297,2.0,0.0,1.1315165557054549e-05,0.0,229,0.5
1123095367,1.0,0.0,1.1305112662983327e-05,0.0,247,0.0
1123128290,0.0,5.0,1.1288970942524214e-05,0.0,31,0.0
1123137259,1.0,0.0,1.1310511446205145e-05,0.0,15,0.0
1123162682,1.0,0.0,1.2051356816516113e-05,0.0,278,0.0
1123303027,2.0,0.0,1.1546399938937065e-05,3.122829894873213e-05,232,0.5
1123318256,1.0,0.0,1.1350914794786056e-05,0.0,150,0.0
112339194,1.0,0.0,1.2195008106163826e-05,0.0,135,0.0
112344261,1.0,0.0,1.13075308982581e-05,0.0,9,0.0
112352056,8.0,17.0,7.869934940450701e-05,0.0,285,0.0
1123695499,1.0,0.0,1.1359261838707865e-05,0.0,118,0.0
112384861,1.0,0.0,1.1514221314385457e-05,0.0,63,0.0
1124144461,1.0,0.0,1.1315685272340642e-05,0.0,352,0.0
1124167148,1.0,0.0,1.184042394193385e-05,0.0,247,0.0
112423078,1.0,0.0,1.3271174214903146e-05,0.0,480,0.0
112426062,1.0,0.0,1.1322567608157756e-05,0.0,4,0.0
1124264635,1.0,0.0,1.228007257871368e-05,0.0,338,0.0
11243562,2.0,0.0,1.2253539784040896e-05,0.0,34,0.5
112463393,1.0,0.0,1.1344339749015246e-05,0.0,229,0.0
1124720773,2.0,1.0,9.079391151026871e-05,0.0,40,0.0
112472551,1.0,0.0,1.1330266844032109e-05,0.0,70,0.0
112481764,1.0,0.0,1.2390194982734733e-05,0.0,229,0.0
112490673,1.0,0.0,1.1839582962629473e-05,0.0,300,0.0
11250092,1.0,0.0,1.1642935812591882e-05,0.0,61,0.0
112503954,2.0,1.0,6.320125850280599e-05,0.0,7,0.0
1125108948,1.0,0.0,1.3914846034529752e-05,0.0,147,0.0
112524334,1.0,0.0,1.1443830573178819e-05,0.0,6,0.0
1125291961,1.0,0.0,1.132665541538313e-05,0.0,376,0.0
112532974,2.0,1.0,7.446791998479897e-05,0.0,190,0.0
1125341786,1.0,0.0,1.167417983022383e-05,0.0,79,0.0
112551008,2.0,0.0,4.199754173275016e-05,0.0,45,0.0
112556567,6.0,4.0,5.236216195894514e-05,0.0007790638790367909,273,0.48
112562263,0.0,10.0,1.1288970942524214e-05,4.930784044536652e-06,106,0.0
1125769999,1.0,0.0,1.1370298970581176e-05,0.0,32,0.0
1125937411,1.0,21.0,3.301706704743098e-05,0.0007404394040212538,2,0.16942148760330578
112595815,1.0,0.0,1.1949705366650526e-05,0.0,34,0.0
1126213969,1.0,0.0,1.1908409465142631e-05,0.0,69,0.0
1126313186,1.0,0.0,1.7078305347821445e-05,0.0,0,0.0
1126373551,3.0,3.0,8.788329979886276e-05,0.0,44,0.0
112641607,0.0,5.0,1.1288970942524214e-05,0.0,45,0.0
11265832,0.0,53.0,1.1288970942524214e-05,0.0011708557612422656,186,0.5019579921680313
112669391,2.0,2.0,6.184711366999896e-05,0.0,393,0.0
11267182,1.0,0.0,1.1310511446205145e-05,0.0,15,0.0
1126782312,1.0,0.0,1.1327535208523806e-05,0.0,69,0.0
112680705,1.0,0.0,1.1454154548555793e-05,0.0,72,0.0
1126811989,1.0,0.0,1.1544190538502934e-05,0.0,232,0.0
112703470,3.0,2.0,1.2852425126714866e-05,2.2188528200414934e-05,394,0.48
112718545,1.0,0.0,1.199690068265955e-05,0.0,312,0.0
11272422,2.0,0.0,1.2350865552727214e-05,0.0,480,0.5
112734688,1.0,0.0,1.1642935812591882e-05,0.0,419,0.0
112744236,1.0,0.0,1.2051356816516113e-05,0.0,13,0.0
112745760,1.0,0.0,1.1388081106143164e-05,0.0,81,0.0
1127720046,1.0,0.0,1.2114888972682101e-05,0.0,142,0.0
112777979,1.0,0.0,1.1301344246346804e-05,0.0,263,0.0
1127850704,3.0,0.0,3.075584960665037e-05,0.0,7,0.0
1127885846,3.0,2.0,5.572008098666175e-05,0.0,18,0.0
1127915888,1.0,0.0,1.2729410724689464e-05,0.0,81,0.0
112816663,1.0,1.0,1.1595121932252035e-05,2.465392022268326e-06,45,0.0
112818961,40.0,35.0,7.137305352374113e-05,0.00017257744155878282,45,0.0
112835496,1.0,0.0,1.2527847987761048e-05,0.0,336,0.0
1128357733,1.0,0.0,1.1315685272340642e-05,0.0,352,0.0
112838253,1.0,0.0,1.1313810582528963e-05,0.0,31,0.0
112874216,0.0,10.0,1.1288970942524214e-05,0.00034762027513983397,285,0.0
112875647,1.0,0.0,1.1365259757303212e-05,0.0,198,0.0
112897323,2.0,1.0,1.1580159991618343e-05,0.0,37,0.4444444444444444
1128995864,0.0,17.0,1.1288970942524214e-05,2.465392022268326e-06,7,0.0
112900133,1.0,0.0,1.57062087055163e-05,0.0,69,0.0
1129319629,1.0,0.0,1.415316500377302e-05,0.0,48,0.0
1129363470,1.0,0.0,2.258396447710946e-05,0.0,247,0.0
1129438412,1.0,0.0,1.1322118154436906e-05,0.0,174,0.0
112944623,1.0,0.0,1.3381342363711216e-05,0.0,118,0.0
1129446920,1.0,0.0,1.4592643063155767e-05,0.0,229,0.0
1129471956,1.0,0.0,1.1670163879520162e-05,0.0,278,0.0
112947311,1.0,0.0,1.1302772565648497e-05,0.0,5,0.0
112961565,1.0,1.0,6.150253913348668e-05,0.0,414,0.0
1129721544,1.0,0.0,1.2940807002839992e-05,0.0,7,0.0
1129729159,1.0,0.0,1.6244479123471545e-05,0.0,350,0.0
1129769750,1.0,0.0,1.1306058901768862e-05,0.0,229,0.0
1129809848,1.0,0.0,1.1301344246346804e-05,0.0,263,0.0
112984990,1.0,0.0,1.4592643063155767e-05,0.0,356,0.0
112987065,1.0,0.0,1.147956741102219e-05,0.0,53,0.0
1129898174,1.0,0.0,1.1483304596679014e-05,0.0,232,0.0
1129948747,2.0,0.0,1.1318958889156271e-05,0.0,1,0.0
1129989367,1.0,0.0,1.2940807002839992e-05,0.0,62,0.0
1130097547,1.0,0.0,1.2527847987761048e-05,0.0,14,0.0
113011158,1.0,0.0,1.193086112843414e-05,0.0,36,0.0
1130125796,2.0,1.0,3.551283915255406e-05,0.0,74,0.0
113015879,3.0,0.0,1.2274827746988253e-05,1.3559656122475792e-05,480,0.6666666666666667
1130203891,1.0,0.0,1.2189972429969184e-05,0.0,18,0.0
1130244464,1.0,0.0,1.1514957667441952e-05,0.0,73,0.0
1130260891,1.0,0.0,1.1399093346545267e-05,0.0,334,0.0
1130275662,1.0,0.0,1.1388081106143164e-05,0.0,81,0.0
113028815,2.0,0.0,1.1599001961510312e-05,1.4627992665458734e-05,152,0.5
113038982,2.0,15.0,2.125744109150404e-05,0.0005730392857092345,145,0.560553633217993
113047900,1.0,0.0,1.1936399640478485e-05,0.0,24,0.0
1130512722,3.0,2.0,7.229832672316417e-05,8.135793673485475e-05,1,0.0
11305972,1.0,0.0,1.130503417811886e-05,0.0,2,0.0
1130662394,1.0,1.0,6.103824652112756e-05,0.0,462,0.0
113072221,1.0,0.0,1.1656045622594388e-05,0.0,7,0.0
113074015,1.0,0.0,1.2959819478200849e-05,0.0,118,0.0
113082356,1.0,0.0,1.513817997763863e-05,0.0,15,0.0
1130843132,2.0,0.0,1.2255307149204935e-05,0.0,17,0.5
113087412,1.0,0.0,1.1608681147746623e-05,0.0,9,0.0
113087476,4.0,3.0,6.116846740900178e-05,0.0,86,0.24489795918367352
1130935460,1.0,0.0,1.1315830065456178e-05,0.0,263,0.0
113095705,1.0,0.0,1.1608681147746623e-05,0.0,9,0.0
1130962261,1.0,0.0,1.1310511446205145e-05,0.0,15,0.0
1131061578,1.0,0.0,1.228007257871368e-05,0.0,118,0.0
113112182,1.0,0.0,1.2215923103705909e-05,0.0,273,0.0
113113323,1.0,0.0,1.1787804490673667e-05,0.0,25,0.0
1131136735,2.0,0.0,1.1316574188772776e-05,0.0,5,0.0
113118246,1.0,0.0,1.1462848422557456e-05,0.0,376,0.0
113123606,1.0,0.0,1.3271174214903146e-05,0.0,308,0.0
1131286687,3.0,0.0,1.376672503299788e-05,0.0,81,0.0
113140158,2.0,0.0,1.1318958889156271e-05,0.0,1,0.0
11314672,3.0,0.0,1.4352128406717643e-05,4.930784044536652e-06,70,0.6666666666666667
113152512,2.0,2.0,6.114294219544534e-05,0.0,116,0.0
113161641,1.0,0.0,1.1322567608157756e-05,0.0,4,0.0
113164127,0.0,5.0,1.1288970942524214e-05,0.00017257744155878282,437,0.31999999999999984
113165445,1.0,0.0,1.1475971251239209e-05,0.0,376,0.0
113174096,1.0,0.0,1.1871971904988607e-05,0.0,69,0.0
113178263,1.0,1.0,1.1648556636510659e-05,1.4792352133609955e-05,62,0.0
1131822504,1.0,2.0,1.2081917837833055e-05,0.0,121,0.0
113182685,1.0,0.0,1.1298077597809904e-05,0.0,23,0.0
1131867265,1.0,1.0,1.17394716862467e-05,0.0,190,0.0
1131873528,1.0,0.0,2.1312980277555352e-05,0.0,193,0.0
113206743,1.0,1.0,1.1305112662983327e-05,0.0,247,0.0
113218860,1.0,0.0,1.1472508282559303e-05,0.0,20,0.0
1132256414,1.0,0.0,1.1303964915840243e-05,0.0,1,0.0
1132313785,1.0,0.0,1.4592643063155767e-05,0.0,470,0.0
113237603,2.0,0.0,1.1496402550555582e-05,0.0,232,0.0
113241529,1.0,0.0,1.261747297374813e-05,0.0,17,0.0
1132485474,1.0,0.0,1.199690068265955e-05,0.0,30,0.0
113267913,1.0,1.0,2.126431907014621e-05,0.0,52,0.0
1132694311,1.0,0.0,1.199690068265955e-05,0.0,406,0.0
1132862250,1.0,0.0,1.2704830422794882e-05,0.0,33,0.0
113306701,1.0,0.0,1.243526027484318e-05,0.0,312,0.0
1133192222,1.0,1.0,1.1322118154436906e-05,0.0,174,0.0
113328047,1.0,0.0,2.1247118063267243e-05,0.0,54,0.0
113349253,1.0,0.0,2.1243605719117133e-05,0.0,34,0.0
1133538883,4.0,1.0,5.091719932093464e-05,0.0,150,0.0
113361389,1.0,2.0,3.356685685219958e-05,0.0,86,0.0
113367928,1.0,0.0,1.1319279861062121e-05,0.0,286,0.0
113380481,1.0,0.0,1.228007257871368e-05,0.0,229,0.0
113395616,2.0,0.0,1.1515555755350537e-05,0.0,25,0.0
113398005,1.0,1.0,1.1315830065456178e-05,0.0,263,0.0
113398836,1.0,0.0,1.199690068265955e-05,0.0,14,0.0
113402951,1.0,0.0,1.1475971251239209e-05,0.0,190,0.0
113422955,1.0,0.0,1.1301344246346804e-05,0.0,263,0.0
113424415,4.0,2.0,6.244120471044145e-05,0.0,42,0.0
113429803,1.0,0.0,1.1949705366650526e-05,0.0,106,0.0
1134369612,1.0,0.0,1.1839582962629473e-05,0.0,127,0.0
113465587,1.0,0.0,1.717366762857711e-05,0.0,0,0.0
1134734004,7.0,3.0,4.542584331589878e-05,9.549285099585983e-05,223,0.6
1134810348,2.0,2.0,2.4729352041507633e-05,0.0,14,0.0
113495893,1.0,0.0,1.1949705366650526e-05,0.0,116,0.0
113513587,1.0,1.0,1.1313810582528963e-05,0.0,31,0.0
1135182312,1.0,0.0,1.132665541538313e-05,0.0,376,0.0
1135230829,1.0,0.0,1.2390194982734733e-05,0.0,250,0.0
1135432609,5.0,7.0,5.6983250327815334e-05,0.0,218,0.0
1135580682,1.0,2.0,1.1298077597809904e-05,0.0,23,0.0
1135612998,1.0,1.0,1.1441448117322594e-05,0.0,17,0.0
1135701193,1.0,0.0,1.184042394193385e-05,0.0,247,0.0
113572210,1.0,0.0,1.199690068265955e-05,0.0,421,0.0
113578227,1.0,0.0,1.159127160317707e-05,0.0,109,0.0
1136041518,1.0,0.0,1.1338570830666724e-05,0.0,34,0.0
113613108,5.0,2.0,4.999617753957214e-05,0.0002033948418371369,301,0.0
113631943,1.0,0.0,2.7069626019865694e-05,0.0,89,0.0
113637226,9.0,5.0,9.998155244467352e-05,0.001778780344066597,10,0.3673469387755104
113655965,1.0,3.0,1.2319835677034525e-05,0.0,7,0.0
1136640559,2.0,0.0,1.1371908317937561e-05,0.0,23,0.0
113666095,1.0,0.0,1.1322118154436906e-05,0.0,174,0.0
113673277,1.0,0.0,1.1630730127417136e-05,0.0,81,0.0
113678124,1.0,0.0,1.2386348903343574e-05,0.0,7,0.0
113682461,1.0,0.0,1.1390103762543548e-05,0.0,14,0.0
113693399,3.0,0.0,1.2293874201837963e-05,0.0003390735827959704,18,0.4444444444444444
113704009,21.0,8.0,0.00011021073153950613,4.930784044536652e-05,153,0.13991769547325106
1137111630,1.0,0.0,1.4123413053764061e-05,0.0,72,0.0
113725102,4.0,1.0,6.888096059691854e-05,0.001005469046415099,23,0.5599999999999999
1137292190,5.0,1.0,1.303965141115569e-05,0.0001376510545766482,198,0.6666666666666666
1137320347,7.0,13.0,9.136749057847198e-05,0.0003377587070507606,263,0.0
1137550843,1.0,0.0,1.1703784847100853e-05,0.0,145,0.0
113760003,13.0,4.0,0.00010125131752182186,6.65655846012448e-05,29,0.11072664359861584
113763802,1.0,0.0,1.1439137857098377e-05,0.0,73,0.0
113769934,1.0,0.0,2.6658817977490312e-05,0.0,109,0.0
1137832196,1.0,0.0,1.6244479123471545e-05,0.0,475,0.0
1137832746,1.0,0.0,1.1608681147746623e-05,0.0,312,0.0
1137848995,1.0,0.0,1.1298077597809904e-05,0.0,23,0.0
1137979866,1.0,0.0,1.131438380499061e-05,0.0,174,0.0
1137986071,3.0,0.0,1.1571333283887682e-05,0.0,15,0.4444444444444444
1138018884,1.0,0.0,1.1335721019702964e-05,0.0,116,0.0
113806395,1.0,0.0,1.1324241463385049e-05,0.0,86,0.0
1138102866,1.0,1.0,6.308887222571364e-05,0.0,300,0.0
113811827,1.0,0.0,1.1389168974732991e-05,0.0,20,0.0
1138178221,4.0,1.0,6.989137424639836e-05,3.451548831175656e-05,63,0.56
11382,2.0,2.0,2.0250056403292736e-05,0.0,34,0.0
1138297880,1.0,0.0,1.1549787162574073e-05,0.0,2,0.0
1138336890,1.0,3.0,2.1695502095228646e-05,0.0,145,0.0
113837847,2.0,0.0,1.1893572263829924e-05,0.0,109,0.0
1138504291,2.0,2.0,2.8603720025569014e-05,0.0,29,0.0
1138527853,2.0,1.0,1.6499223194355988e-05,1.4792352133609955e-05,74,0.4444444444444444
113854826,7.0,10.0,6.295822340300812e-05,0.0,324,0.0
1138559328,1.0,0.0,1.1306058901768862e-05,0.0,229,0.0
113860170,1.0,0.0,1.132665541538313e-05,0.0,376,0.0
1138683673,2.0,0.0,1.1532781270119343e-05,0.0,63,0.5
113874362,1.0,0.0,1.7726976427932154e-05,0.0,223,0.0
1138764877,1.0,1.0,1.1644276749134377e-05,0.0,105,0.0
113899804,1.0,12.0,2.27078518529119e-05,0.0,150,0.14201183431952646
11394252,13.0,11.0,6.501407435402787e-05,0.0,43,0.07986111111111094
113954560,1.0,1.0,1.529181871105156e-05,0.0,34,0.0
1139668668,1.0,0.0,1.137368048407887e-05,0.0,393,0.0
113981157,1.0,0.0,2.8920770282547688e-05,0.0,74,0.0
113987829,7.0,5.0,5.500267836639001e-05,0.0,211,0.0
1140061556,1.0,0.0,1.4298925180562838e-05,0.0,24,0.0
1140085014,1.0,0.0,1.1949705366650526e-05,0.0,488,0.0
1140157634,1.0,0.0,1.2114888972682101e-05,0.0,76,0.0
1140164587,1.0,0.0,1.1608681147746623e-05,0.0,123,0.0
114020146,1.0,0.0,1.1314758596044709e-05,0.0,174,0.0
1140300374,1.0,2.0,1.6645090573682703e-05,0.0,34,0.0
114032121,3.0,11.0,3.065180715344328e-05,0.00022722696471906404,105,0.3673469387755104
114036618,1.0,0.0,1.1327535208523806e-05,0.0,69,0.0
114059293,1.0,0.0,1.1908409465142631e-05,0.0,6,0.0
1140664297,1.0,0.0,1.2940807002839992e-05,0.0,259,0.0
114068877,1.0,1.0,6.29548807520201e-05,0.0,30,0.0
114073151,1.0,0.0,1.1322007663730532e-05,0.0,229,0.0
114075165,0.0,9.0,1.1288970942524214e-05,0.0,118,0.0
114085514,2.0,0.0,4.3670490918971524e-05,0.0,14,0.5
1140877112,1.0,0.0,1.186122474681245e-05,0.0,394,0.0
1140892218,1.0,0.0,1.1451446620588063e-05,0.0,118,0.0
114113009,1.0,0.0,1.1305112662983327e-05,0.0,247,0.0
1141130401,1.0,1.0,1.283133465608072e-05,0.0,34,0.0
114115853,10.0,3.0,4.882975116868692e-05,0.0001965739239088612,106,0.6745562130177516
114119234,2.0,2.0,1.766807234840556e-05,0.0,211,0.0
114128072,1.0,0.0,1.144882604513542e-05,0.0,135,0.0
1141308715,1.0,0.0,1.1298077597809904e-05,0.0,23,0.0
1141763906,1.0,0.0,1.159127160317707e-05,0.0,109,0.0
1141823460,1.0,0.0,1.6733178852261354e-05,0.0,7,0.0
114194250,1.0,0.0,1.1338570830666724e-05,0.0,34,0.0
1142208854,3.0,3.0,3.200484674738689e-05,3.451548831175656e-05,135,0.0
1142338446,1.0,0.0,1.2709041341048413e-05,0.0,174,0.0
114240370,1.0,0.0,1.1630730127417136e-05,0.0,69,0.0
114240550,1.0,0.0,1.1302772565648497e-05,0.0,5,0.0
114250964,1.0,1.0,1.2286081334606602e-05,0.0,394,0.0
114251756,1.0,0.0,1.4592643063155767e-05,0.0,231,0.0
